courier_id,order_number,courier_location_timestamp,courier_lat,courier_lon,order_created_timestamp,restaurant_lat,restaurant_lon,restaurant_id
390022c4hoho5371hoho4924hohob84bhoho65fdce75e842,281362333,2021-04-02T05:58:48.218Z,50.44327337601676,-104.55001232098432,2021-04-02T05:55:53Z,50.4479595,-104.5520217,222
042b181dhoho77a8hoho40d7hoho8b50hoho709b97a62ff5,281324254,2021-04-02T05:09:20.273Z,50.445424251252405,-104.55577830210729,2021-04-02T05:08:02Z,50.4479595,-104.5520217,222
b60296d4hohoc818hoho491chohoaaaehoho098080fd72cc,280944129,2021-04-01T06:03:18.222Z,50.446121,-104.5548079,2021-04-01T05:56:20Z,50.4479595,-104.5520217,222
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,280960623,2021-04-01T06:34:39.161Z,50.44891781895276,-104.55335777350712,2021-04-01T06:24:23Z,50.4479595,-104.5520217,222
fd5f5098hoho0504hoho4423hohob939hoho2c24a1b3259d,281331178,2021-04-02T05:21:30.013Z,50.4529386,-104.5528465,2021-04-02T05:16:35Z,50.4479595,-104.5520217,222
390022c4hoho5371hoho4924hohob84bhoho65fdce75e842,281362333,2021-04-02T05:59:49.113Z,50.443277390861226,-104.54997676692632,2021-04-02T05:55:53Z,50.4479595,-104.5520217,222
14750624hoho8499hoho43c3hoho9c11hohoade00bd5ffa4,281307451,2021-04-02T04:57:19.054Z,50.44710189009994,-104.55473838765738,2021-04-02T04:45:42Z,50.4479595,-104.5520217,222
14750624hoho8499hoho43c3hoho9c11hohoade00bd5ffa4,281307451,2021-04-02T04:56:10.981Z,50.44764173559461,-104.55472323278369,2021-04-02T04:45:42Z,50.4479595,-104.5520217,222
5093fb65hohod61dhoho4186hohoac1fhohoda22f67a54c4,281308971,2021-04-02T04:54:26.431Z,50.4474009,-104.5406614,2021-04-02T04:47:49Z,50.4479595,-104.5520217,222
fd5f5098hoho0504hoho4423hohob939hoho2c24a1b3259d,281331178,2021-04-02T05:24:57.110Z,50.4478114,-104.5554413,2021-04-02T05:16:35Z,50.4479595,-104.5520217,222
5093fb65hohod61dhoho4186hohoac1fhohoda22f67a54c4,281308971,2021-04-02T04:53:11.398Z,50.4472799,-104.5413041,2021-04-02T04:47:49Z,50.4479595,-104.5520217,222
14750624hoho8499hoho43c3hoho9c11hohoade00bd5ffa4,281307451,2021-04-02T04:50:50.613Z,50.447193386185845,-104.55491409151168,2021-04-02T04:45:42Z,50.4479595,-104.5520217,222
14750624hoho8499hoho43c3hoho9c11hohoade00bd5ffa4,281307451,2021-04-02T04:54:07.522Z,50.44688387710969,-104.55342021928315,2021-04-02T04:45:42Z,50.4479595,-104.5520217,222
79c10fd7hoho0f15hoho4834hoho972dhoho4b1b2d721c7c,281272956,2021-04-02T03:59:58.351Z,50.446589395116135,-104.5311262856255,2021-04-02T03:56:52Z,50.4479595,-104.5520217,222
79c10fd7hoho0f15hoho4834hoho972dhoho4b1b2d721c7c,281272956,2021-04-02T03:58:58.278Z,50.44476147812421,-104.5325627660639,2021-04-02T03:56:52Z,50.4479595,-104.5520217,222
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281272956,2021-04-02T04:01:32.163Z,50.44749282505322,-104.54935272810606,2021-04-02T03:56:52Z,50.4479595,-104.5520217,222
e42c671fhoho1c88hoho4885hoho95edhohoe6f47558cb27,280965807,2021-04-01T06:38:06.278Z,50.44852976750244,-104.54889237984648,2021-04-01T06:33:34Z,50.4479595,-104.5520217,222
a60a78d3hoho186ahoho428fhoho940ehohob4e4bcf993c7,280965807,2021-04-01T06:40:56.576Z,50.44786266392324,-104.55176816398088,2021-04-01T06:33:34Z,50.4479595,-104.5520217,222
f0c370e8hoho60b1hoho4e6ehohoadb8hoho1aa1f7ca9d0f,281267992,2021-04-02T03:53:22.278Z,50.4474803,-104.5533378,2021-04-02T03:49:19Z,50.4479595,-104.5520217,222
14750624hoho8499hoho43c3hoho9c11hohoade00bd5ffa4,281307451,2021-04-02T05:00:38.112Z,50.44743210120393,-104.55162310093996,2021-04-02T04:45:42Z,50.4479595,-104.5520217,222
e1480854hoho02bahoho4b9bhoho94c2hoho6e9e141ff048,280958434,2021-04-01T06:27:17.969Z,50.4479301,-104.5518963,2021-04-01T06:20:43Z,50.4479595,-104.5520217,222
f0c370e8hoho60b1hoho4e6ehohoadb8hoho1aa1f7ca9d0f,281267992,2021-04-02T03:56:32.808Z,50.4479402,-104.5519042,2021-04-02T03:49:19Z,50.4479595,-104.5520217,222
042b181dhoho77a8hoho40d7hoho8b50hoho709b97a62ff5,281324254,2021-04-02T05:14:23.248Z,50.447927035316816,-104.5518743746924,2021-04-02T05:08:02Z,50.4479595,-104.5520217,222
fd5f5098hoho0504hoho4423hohob939hoho2c24a1b3259d,281331178,2021-04-02T05:28:01.311Z,50.4476397,-104.5553952,2021-04-02T05:16:35Z,50.4479595,-104.5520217,222
e3b64959hoho2b03hoho4ee1hoho9febhoho84588bef2062,281359174,2021-04-02T05:56:13.294Z,50.4479441,-104.5518721,2021-04-02T05:51:48Z,50.4479595,-104.5520217,222
390022c4hoho5371hoho4924hohob84bhoho65fdce75e842,281362333,2021-04-02T05:57:47.837Z,50.44477832846693,-104.54935472065742,2021-04-02T05:55:53Z,50.4479595,-104.5520217,222
5093fb65hohod61dhoho4186hohoac1fhohoda22f67a54c4,281308971,2021-04-02T04:51:01.393Z,50.446539,-104.5448528,2021-04-02T04:47:49Z,50.4479595,-104.5520217,222
fd5f5098hoho0504hoho4423hohob939hoho2c24a1b3259d,281331178,2021-04-02T05:18:14.240Z,50.4529667,-104.5528893,2021-04-02T05:16:35Z,50.4479595,-104.5520217,222
fd5f5098hoho0504hoho4423hohob939hoho2c24a1b3259d,281331178,2021-04-02T05:20:27.309Z,50.4529525,-104.5528975,2021-04-02T05:16:35Z,50.4479595,-104.5520217,222
e3b64959hoho2b03hoho4ee1hoho9febhoho84588bef2062,281359174,2021-04-02T05:55:11.197Z,50.4476883,-104.5531525,2021-04-02T05:51:48Z,50.4479595,-104.5520217,222
14750624hoho8499hoho43c3hoho9c11hohoade00bd5ffa4,281307451,2021-04-02T04:59:33.037Z,50.44745887906883,-104.55190623776085,2021-04-02T04:45:42Z,50.4479595,-104.5520217,222
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,280960623,2021-04-01T06:29:35.401Z,50.449076143120536,-104.55339963036464,2021-04-01T06:24:23Z,50.4479595,-104.5520217,222
5093fb65hohod61dhoho4186hohoac1fhohoda22f67a54c4,281308971,2021-04-02T04:56:56.401Z,50.447709,-104.5504915,2021-04-02T04:47:49Z,50.4479595,-104.5520217,222
47923269hohocffahoho465fhoho965fhoho6b0a55c4f514,281362333,2021-04-02T05:57:15.996Z,50.447149343206,-104.58507982540372,2021-04-02T05:55:53Z,50.4479595,-104.5520217,222
67c806e9hoho5985hoho49b5hoho99b5hoho6183aa577738,280960623,2021-04-01T06:25:02.488Z,50.44627646046321,-104.53897827972928,2021-04-01T06:24:23Z,50.4479595,-104.5520217,222
042b181dhoho77a8hoho40d7hoho8b50hoho709b97a62ff5,281324254,2021-04-02T05:08:19.260Z,50.445423759348365,-104.55574188616202,2021-04-02T05:08:02Z,50.4479595,-104.5520217,222
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281272956,2021-04-02T04:04:34.146Z,50.44321192071582,-104.54835759348892,2021-04-02T03:56:52Z,50.4479595,-104.5520217,222
eb20c82ahoho8999hoho441ahoho8e9fhoho0d3297b8bb7a,281307451,2021-04-02T04:46:10.378Z,50.44633817302896,-104.53316528642388,2021-04-02T04:45:42Z,50.4479595,-104.5520217,222
258127f1hoho2b1ehoho4e0choho8dc0hoho6e7d18b14fee,280965807,2021-04-01T06:35:47.861Z,50.44338491120609,-104.54969906963012,2021-04-01T06:33:34Z,50.4479595,-104.5520217,222
8634c8d6hoho7567hoho4525hohoa55chohoc825d19b3a11,280958434,2021-04-01T06:21:08.271Z,50.44901218180027,-104.5329785361735,2021-04-01T06:20:43Z,50.4479595,-104.5520217,222
258127f1hoho2b1ehoho4e0choho8dc0hoho6e7d18b14fee,280965807,2021-04-01T06:33:46.827Z,50.443384911206095,-104.54969906963004,2021-04-01T06:33:34Z,50.4479595,-104.5520217,222
a60a78d3hoho186ahoho428fhoho940ehohob4e4bcf993c7,281354115,2021-04-02T05:55:37.272Z,50.44803180691398,-104.53691375306556,2021-04-02T05:45:35Z,50.4480603,-104.5369847,223
fc78af7ahoho9d43hoho425ahoho92b2hoho9b1faa6ba8f7,281257134,2021-04-02T03:39:56.310Z,50.44799393207871,-104.53705788244451,2021-04-02T03:32:20Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281329688,2021-04-02T05:25:30.153Z,50.44802928884727,-104.536941132172,2021-04-02T05:14:48Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281291097,2021-04-02T04:38:57.142Z,50.447949717359755,-104.53677510409511,2021-04-02T04:23:02Z,50.4480603,-104.5369847,223
e93cca6bhohoe1ddhoho4a62hoho90a3hoho7807f1800a4b,280961412,2021-04-01T06:40:12.160Z,50.44798891530414,-104.53699526386758,2021-04-01T06:25:45Z,50.4480603,-104.5369847,223
55f72b34hoho5733hoho4cbchohobf93hohobfb188768b65,281332739,2021-04-02T05:35:34.252Z,50.4483496,-104.5402184,2021-04-02T05:18:34Z,50.4480603,-104.5369847,223
55f72b34hoho5733hoho4cbchohobf93hohobfb188768b65,281332739,2021-04-02T05:34:33.250Z,50.4479721,-104.5369611,2021-04-02T05:18:34Z,50.4480603,-104.5369847,223
91e80d26hohob40ahoho4a69hoho9201hoho0b7912d6499f,281314012,2021-04-02T05:05:56.274Z,50.4479616,-104.537155,2021-04-02T04:54:43Z,50.4480603,-104.5369847,223
94f18e08hoho4f2ehoho4b6fhoho9787hoho232b784eacc1,281335701,2021-04-02T05:41:59.203Z,50.44795317083168,-104.53700134803468,2021-04-02T05:22:27Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281291097,2021-04-02T04:40:58.144Z,50.44799567944796,-104.53676797403504,2021-04-02T04:23:02Z,50.4480603,-104.5369847,223
a60a78d3hoho186ahoho428fhoho940ehohob4e4bcf993c7,281354115,2021-04-02T05:56:38.300Z,50.44799833724352,-104.53691600755997,2021-04-02T05:45:35Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281291097,2021-04-02T04:35:55.142Z,50.44796775409039,-104.53687991887412,2021-04-02T04:23:02Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281291097,2021-04-02T04:33:53.159Z,50.447945055727686,-104.5368143932297,2021-04-02T04:23:02Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281291097,2021-04-02T04:36:55.150Z,50.44796695477006,-104.53685948942548,2021-04-02T04:23:02Z,50.4480603,-104.5369847,223
d55a5d73hohoaad9hoho4048hoho96aehohof1235b0ef9fb,281257753,2021-04-02T03:56:24.262Z,50.4480857,-104.5369541,2021-04-02T03:33:16Z,50.4480603,-104.5369847,223
d55a5d73hohoaad9hoho4048hoho96aehohof1235b0ef9fb,281257753,2021-04-02T03:55:17.242Z,50.4480835,-104.5369565,2021-04-02T03:33:16Z,50.4480603,-104.5369847,223
d55a5d73hohoaad9hoho4048hoho96aehohof1235b0ef9fb,281257753,2021-04-02T03:53:10.213Z,50.4480292,-104.5369069,2021-04-02T03:33:16Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281329688,2021-04-02T05:19:27.858Z,50.44706914381594,-104.53309113862632,2021-04-02T05:14:48Z,50.4480603,-104.5369847,223
55df37a9hohoe173hoho4af8hoho9291hoho69ab23b33810,281332739,2021-04-02T05:22:06.294Z,50.4436376800719,-104.53721719771482,2021-04-02T05:18:34Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281291097,2021-04-02T04:26:49.143Z,50.44808175076104,-104.53674279990518,2021-04-02T04:23:02Z,50.4480603,-104.5369847,223
94f18e08hoho4f2ehoho4b6fhoho9787hoho232b784eacc1,281335701,2021-04-02T05:28:50.165Z,50.44698275472295,-104.56469748621876,2021-04-02T05:22:27Z,50.4480603,-104.5369847,223
d55a5d73hohoaad9hoho4048hoho96aehohof1235b0ef9fb,281257753,2021-04-02T03:38:51.207Z,50.442985,-104.5728452,2021-04-02T03:33:16Z,50.4480603,-104.5369847,223
d55a5d73hohoaad9hoho4048hoho96aehohof1235b0ef9fb,281257753,2021-04-02T03:46:26.244Z,50.4476731,-104.5421826,2021-04-02T03:33:16Z,50.4480603,-104.5369847,223
a60a78d3hoho186ahoho428fhoho940ehohob4e4bcf993c7,281354115,2021-04-02T05:51:34.258Z,50.447039970999754,-104.55060170302578,2021-04-02T05:45:35Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281329688,2021-04-02T05:22:29.142Z,50.447014420078965,-104.54049324490153,2021-04-02T05:14:48Z,50.4480603,-104.5369847,223
94f18e08hoho4f2ehoho4b6fhoho9787hoho232b784eacc1,281335701,2021-04-02T05:32:52.178Z,50.444896308004246,-104.55581677088,2021-04-02T05:22:27Z,50.4480603,-104.5369847,223
91e80d26hohob40ahoho4a69hoho9201hoho0b7912d6499f,281314012,2021-04-02T04:57:26.313Z,50.4258639,-104.5411155,2021-04-02T04:54:43Z,50.4480603,-104.5369847,223
91e80d26hohob40ahoho4a69hoho9201hoho0b7912d6499f,281314012,2021-04-02T05:00:35.282Z,50.4436109,-104.5349668,2021-04-02T04:54:43Z,50.4480603,-104.5369847,223
94f18e08hoho4f2ehoho4b6fhoho9787hoho232b784eacc1,281335701,2021-04-02T05:25:49.148Z,50.44592068804708,-104.57311884180156,2021-04-02T05:22:27Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281329688,2021-04-02T05:21:28.154Z,50.44597637054535,-104.53878459549878,2021-04-02T05:14:48Z,50.4480603,-104.5369847,223
e93cca6bhohoe1ddhoho4a62hoho90a3hoho7807f1800a4b,280961412,2021-04-01T06:34:08.194Z,50.448164306628,-104.53716692524452,2021-04-01T06:25:45Z,50.4480603,-104.5369847,223
e93cca6bhohoe1ddhoho4a62hoho90a3hoho7807f1800a4b,280961412,2021-04-01T06:33:08.416Z,50.448328024923256,-104.53725920981503,2021-04-01T06:25:45Z,50.4480603,-104.5369847,223
a60a78d3hoho186ahoho428fhoho940ehohob4e4bcf993c7,281354115,2021-04-02T05:54:36.256Z,50.44813574771884,-104.53660772259197,2021-04-02T05:45:35Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281291097,2021-04-02T04:28:50.149Z,50.44799916681234,-104.5367443815528,2021-04-02T04:23:02Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281291097,2021-04-02T04:27:50.145Z,50.44798264019349,-104.53674469806754,2021-04-02T04:23:02Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281329688,2021-04-02T05:24:29.160Z,50.44792836794839,-104.53700302414832,2021-04-02T05:14:48Z,50.4480603,-104.5369847,223
fc78af7ahoho9d43hoho425ahoho92b2hoho9b1faa6ba8f7,281257134,2021-04-02T03:43:59.353Z,50.44806050452423,-104.53701897654238,2021-04-02T03:32:20Z,50.4480603,-104.5369847,223
55f72b34hoho5733hoho4cbchohobf93hohobfb188768b65,281332739,2021-04-02T05:30:15.276Z,50.4472133,-104.5328954,2021-04-02T05:18:34Z,50.4480603,-104.5369847,223
55f72b34hoho5733hoho4cbchohobf93hohobfb188768b65,281332739,2021-04-02T05:33:32.466Z,50.447975,-104.5369595,2021-04-02T05:18:34Z,50.4480603,-104.5369847,223
d55a5d73hohoaad9hoho4048hoho96aehohof1235b0ef9fb,281257753,2021-04-02T03:54:14.437Z,50.4480302,-104.5369046,2021-04-02T03:33:16Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281291097,2021-04-02T04:37:56.149Z,50.44795984812461,-104.53673524495872,2021-04-02T04:23:02Z,50.4480603,-104.5369847,223
fc78af7ahoho9d43hoho425ahoho92b2hoho9b1faa6ba8f7,281257134,2021-04-02T03:41:58.297Z,50.44800801495271,-104.53701162047597,2021-04-02T03:32:20Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281291097,2021-04-02T04:42:59.141Z,50.44801616064969,-104.5367942744966,2021-04-02T04:23:02Z,50.4480603,-104.5369847,223
d55a5d73hohoaad9hoho4048hoho96aehohof1235b0ef9fb,281257753,2021-04-02T03:52:00.215Z,50.448029,-104.5369073,2021-04-02T03:33:16Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281291097,2021-04-02T04:41:58.142Z,50.44801855705391,-104.53676752957756,2021-04-02T04:23:02Z,50.4480603,-104.5369847,223
e93cca6bhohoe1ddhoho4a62hoho90a3hoho7807f1800a4b,280961412,2021-04-01T06:41:12.180Z,50.44798891530414,-104.53699526386758,2021-04-01T06:25:45Z,50.4480603,-104.5369847,223
55f72b34hoho5733hoho4cbchohobf93hohobfb188768b65,281332739,2021-04-02T05:32:30.742Z,50.4479833,-104.5369697,2021-04-02T05:18:34Z,50.4480603,-104.5369847,223
a60a78d3hoho186ahoho428fhoho940ehohob4e4bcf993c7,281354115,2021-04-02T05:57:39.273Z,50.44797935168218,-104.53687209763712,2021-04-02T05:45:35Z,50.4480603,-104.5369847,223
55df37a9hohoe173hoho4af8hoho9291hoho69ab23b33810,281332739,2021-04-02T05:23:07.255Z,50.44348768404258,-104.53717300789764,2021-04-02T05:18:34Z,50.4480603,-104.5369847,223
55f72b34hoho5733hoho4cbchohobf93hohobfb188768b65,281332739,2021-04-02T05:24:52.136Z,50.4401399,-104.52725,2021-04-02T05:18:34Z,50.4480603,-104.5369847,223
d55a5d73hohoaad9hoho4048hoho96aehohof1235b0ef9fb,281257753,2021-04-02T03:37:45.234Z,50.4429716,-104.5732215,2021-04-02T03:33:16Z,50.4480603,-104.5369847,223
d55a5d73hohoaad9hoho4048hoho96aehohof1235b0ef9fb,281257753,2021-04-02T03:44:18.200Z,50.447038,-104.5535076,2021-04-02T03:33:16Z,50.4480603,-104.5369847,223
d55a5d73hohoaad9hoho4048hoho96aehohof1235b0ef9fb,281257753,2021-04-02T03:43:11.246Z,50.4470465,-104.5654505,2021-04-02T03:33:16Z,50.4480603,-104.5369847,223
fc78af7ahoho9d43hoho425ahoho92b2hoho9b1faa6ba8f7,281257134,2021-04-02T03:34:54.275Z,50.447171387316885,-104.56468365842012,2021-04-02T03:32:20Z,50.4480603,-104.5369847,223
94f18e08hoho4f2ehoho4b6fhoho9787hoho232b784eacc1,281335701,2021-04-02T05:35:54.173Z,50.4471585393758,-104.54349940338868,2021-04-02T05:22:27Z,50.4480603,-104.5369847,223
a60a78d3hoho186ahoho428fhoho940ehohob4e4bcf993c7,281354115,2021-04-02T05:52:34.279Z,50.44728824968005,-104.54106968303316,2021-04-02T05:45:35Z,50.4480603,-104.5369847,223
91e80d26hohob40ahoho4a69hoho9201hoho0b7912d6499f,281314012,2021-04-02T04:58:27.295Z,50.4311242,-104.5372531,2021-04-02T04:54:43Z,50.4480603,-104.5369847,223
e93cca6bhohoe1ddhoho4a62hoho90a3hoho7807f1800a4b,280961412,2021-04-01T06:29:04.267Z,50.452539534355004,-104.54504163945516,2021-04-01T06:25:45Z,50.4480603,-104.5369847,223
fc78af7ahoho9d43hoho425ahoho92b2hoho9b1faa6ba8f7,281257134,2021-04-02T03:35:55.260Z,50.44703541113631,-104.55684580536769,2021-04-02T03:32:20Z,50.4480603,-104.5369847,223
a60a78d3hoho186ahoho428fhoho940ehohob4e4bcf993c7,281354115,2021-04-02T05:49:33.274Z,50.44755147206628,-104.5723516970446,2021-04-02T05:45:35Z,50.4480603,-104.5369847,223
d55a5d73hohoaad9hoho4048hoho96aehohof1235b0ef9fb,281257753,2021-04-02T03:47:27.241Z,50.4480729,-104.5368936,2021-04-02T03:33:16Z,50.4480603,-104.5369847,223
94f18e08hoho4f2ehoho4b6fhoho9787hoho232b784eacc1,281335701,2021-04-02T05:29:50.154Z,50.445381822173125,-104.55539554544498,2021-04-02T05:22:27Z,50.4480603,-104.5369847,223
d55a5d73hohoaad9hoho4048hoho96aehohof1235b0ef9fb,281257753,2021-04-02T03:49:40.239Z,50.4480282,-104.5369008,2021-04-02T03:33:16Z,50.4480603,-104.5369847,223
91e80d26hohob40ahoho4a69hoho9201hoho0b7912d6499f,281314012,2021-04-02T05:03:48.460Z,50.4480839,-104.5372004,2021-04-02T04:54:43Z,50.4480603,-104.5369847,223
55f72b34hoho5733hoho4cbchohobf93hohobfb188768b65,281332739,2021-04-02T05:29:13.246Z,50.4453716,-104.5328386,2021-04-02T05:18:34Z,50.4480603,-104.5369847,223
94f18e08hoho4f2ehoho4b6fhoho9787hoho232b784eacc1,281335701,2021-04-02T05:36:55.165Z,50.44845011779441,-104.53761781742004,2021-04-02T05:22:27Z,50.4480603,-104.5369847,223
fc78af7ahoho9d43hoho425ahoho92b2hoho9b1faa6ba8f7,281257134,2021-04-02T03:38:56.296Z,50.44800595372443,-104.53710806138272,2021-04-02T03:32:20Z,50.4480603,-104.5369847,223
91e80d26hohob40ahoho4a69hoho9201hoho0b7912d6499f,281314012,2021-04-02T05:04:49.292Z,50.447973,-104.5371675,2021-04-02T04:54:43Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281329688,2021-04-02T05:27:31.165Z,50.44802249671352,-104.53694735701558,2021-04-02T05:14:48Z,50.4480603,-104.5369847,223
a60a78d3hoho186ahoho428fhoho940ehohob4e4bcf993c7,281354115,2021-04-02T06:00:42.285Z,50.448026132854615,-104.53693451544318,2021-04-02T05:45:35Z,50.4480603,-104.5369847,223
94f18e08hoho4f2ehoho4b6fhoho9787hoho232b784eacc1,281335701,2021-04-02T05:39:57.202Z,50.447958255733035,-104.53698585833912,2021-04-02T05:22:27Z,50.4480603,-104.5369847,223
a60a78d3hoho186ahoho428fhoho940ehohob4e4bcf993c7,281354115,2021-04-02T05:58:40.463Z,50.44801801997804,-104.53685144337425,2021-04-02T05:45:35Z,50.4480603,-104.5369847,223
e93cca6bhohoe1ddhoho4a62hoho90a3hoho7807f1800a4b,280961412,2021-04-01T06:36:10.199Z,50.447958658877305,-104.53702387465124,2021-04-01T06:25:45Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281291097,2021-04-02T04:39:57.158Z,50.44797363638428,-104.53684164613868,2021-04-02T04:23:02Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281291097,2021-04-02T04:32:53.147Z,50.44796316117961,-104.53690332675431,2021-04-02T04:23:02Z,50.4480603,-104.5369847,223
e93cca6bhohoe1ddhoho4a62hoho90a3hoho7807f1800a4b,280961412,2021-04-01T06:38:11.166Z,50.44798891530414,-104.53699526386758,2021-04-01T06:25:45Z,50.4480603,-104.5369847,223
e93cca6bhohoe1ddhoho4a62hoho90a3hoho7807f1800a4b,280961412,2021-04-01T06:37:10.173Z,50.44795848079545,-104.53702719247688,2021-04-01T06:25:45Z,50.4480603,-104.5369847,223
94f18e08hoho4f2ehoho4b6fhoho9787hoho232b784eacc1,281335701,2021-04-02T05:38:57.189Z,50.44796937165519,-104.53701938242163,2021-04-02T05:22:27Z,50.4480603,-104.5369847,223
d55a5d73hohoaad9hoho4048hoho96aehohof1235b0ef9fb,281257753,2021-04-02T03:50:50.213Z,50.4480288,-104.5369057,2021-04-02T03:33:16Z,50.4480603,-104.5369847,223
e93cca6bhohoe1ddhoho4a62hoho90a3hoho7807f1800a4b,280961412,2021-04-01T06:39:12.152Z,50.44798891530414,-104.53699526386758,2021-04-01T06:25:45Z,50.4480603,-104.5369847,223
e93cca6bhohoe1ddhoho4a62hoho90a3hoho7807f1800a4b,280961412,2021-04-01T06:35:09.166Z,50.44805345595856,-104.53717161911032,2021-04-01T06:25:45Z,50.4480603,-104.5369847,223
91e80d26hohob40ahoho4a69hoho9201hoho0b7912d6499f,281314012,2021-04-02T05:07:58.293Z,50.4479557,-104.5369976,2021-04-02T04:54:43Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281329688,2021-04-02T05:20:28.160Z,50.44473023451528,-104.53548518572086,2021-04-02T05:14:48Z,50.4480603,-104.5369847,223
55df37a9hohoe173hoho4af8hoho9291hoho69ab23b33810,281329688,2021-04-02T05:17:02.260Z,50.44382284320056,-104.53744016791424,2021-04-02T05:14:48Z,50.4480603,-104.5369847,223
fc78af7ahoho9d43hoho425ahoho92b2hoho9b1faa6ba8f7,281257134,2021-04-02T03:32:53.295Z,50.44721375954063,-104.5525242235087,2021-04-02T03:32:20Z,50.4480603,-104.5369847,223
67c806e9hoho5985hoho49b5hoho99b5hoho6183aa577738,281332739,2021-04-02T05:24:11.369Z,50.44826952027423,-104.53363429999932,2021-04-02T05:18:34Z,50.4480603,-104.5369847,223
88e359ffhoho80a8hoho4730hoho8022hoho5d76df309d65,281329688,2021-04-02T05:18:24.153Z,50.4480587002777,-104.53310193259992,2021-04-02T05:14:48Z,50.4480603,-104.5369847,223
55df37a9hohoe173hoho4af8hoho9291hoho69ab23b33810,281329688,2021-04-02T05:18:03.515Z,50.443822941170765,-104.5374563205304,2021-04-02T05:14:48Z,50.4480603,-104.5369847,223
a60a78d3hoho186ahoho428fhoho940ehohob4e4bcf993c7,281354115,2021-04-02T05:47:32.323Z,50.45352861633196,-104.57184022381848,2021-04-02T05:45:35Z,50.4480603,-104.5369847,223
d55a5d73hohoaad9hoho4048hoho96aehohof1235b0ef9fb,281257753,2021-04-02T03:42:04.335Z,50.4469472,-104.5721689,2021-04-02T03:33:16Z,50.4480603,-104.5369847,223
94f18e08hoho4f2ehoho4b6fhoho9787hoho232b784eacc1,281335701,2021-04-02T05:26:49.156Z,50.44710465113172,-104.5725999188166,2021-04-02T05:22:27Z,50.4480603,-104.5369847,223
94f18e08hoho4f2ehoho4b6fhoho9787hoho232b784eacc1,281335701,2021-04-02T05:23:48.157Z,50.445916307058944,-104.57313187611564,2021-04-02T05:22:27Z,50.4480603,-104.5369847,223
a60a78d3hoho186ahoho428fhoho940ehohob4e4bcf993c7,281354115,2021-04-02T05:50:33.313Z,50.44703534688811,-104.56446561349338,2021-04-02T05:45:35Z,50.4480603,-104.5369847,223
fc78af7ahoho9d43hoho425ahoho92b2hoho9b1faa6ba8f7,281257134,2021-04-02T03:37:55.269Z,50.44848380285416,-104.53786174192044,2021-04-02T03:32:20Z,50.4480603,-104.5369847,223
d55a5d73hohoaad9hoho4048hoho96aehohof1235b0ef9fb,281257753,2021-04-02T03:40:57.237Z,50.4427897,-104.5724958,2021-04-02T03:33:16Z,50.4480603,-104.5369847,223
fc78af7ahoho9d43hoho425ahoho92b2hoho9b1faa6ba8f7,281257134,2021-04-02T03:33:53.286Z,50.44716963393798,-104.5618933215448,2021-04-02T03:32:20Z,50.4480603,-104.5369847,223
55f72b34hoho5733hoho4cbchohobf93hohobfb188768b65,281332739,2021-04-02T05:27:03.856Z,50.4409366,-104.5274664,2021-04-02T05:18:34Z,50.4480603,-104.5369847,223
